Image_Path,Label,Hu_0,Hu_1,Hu_2,Hu_3,Hu_4,Hu_5,Hu_6
28-05-2024/ASC-US\3445.png,ASC-US,0.0006832451206934306,4.4624809636945235e-12,5.343771168121658e-15,2.478035531427174e-15,5.391587424816808e-30,-8.993908630414652e-22,-7.228121657053948e-30
28-05-2024/ASC-US\3446.png,ASC-US,0.000680970281457155,6.22943096407024e-12,4.099749617172658e-15,3.596995277774556e-15,5.257573277478043e-30,-3.3050365069114538e-21,-1.2773303938324796e-29
28-05-2024/ASC-US\3447.png,ASC-US,0.0006790392161500021,3.3373998057579883e-12,4.1047366117221926e-15,3.366634877883237e-15,1.1126536392015417e-29,3.239506265327683e-21,-5.7297130498163864e-30
28-05-2024/ASC-US\3448.png,ASC-US,0.0006773963809674531,1.537572131479942e-13,4.078664117448658e-15,2.8721241217636546e-15,9.644375369112193e-30,1.0188727669124397e-21,-1.9024955814176142e-30
28-05-2024/ASC-US\3511.png,ASC-US,0.0007222808094350761,8.727054809661265e-10,8.879254653506386e-14,4.2929982606761986e-13,6.632521997544167e-26,-1.2060158603950386e-17,-5.124611683955188e-26
28-05-2024/ASC-US\3512.png,ASC-US,0.0007275091397752256,7.030698906276762e-10,2.475757900754391e-14,3.793286307136827e-13,6.451613246755311e-27,-1.0043549103276534e-17,-3.6189595900216843e-26
28-05-2024/ASC-US\3513.png,ASC-US,0.0007013800998860518,4.71810611983975e-11,1.3315551865069905e-14,2.0822177969154262e-15,1.0456703845303177e-29,7.546979087575287e-21,-3.296441142370955e-30
28-05-2024/ASC-US\3514.png,ASC-US,0.0007000079467598275,6.742276109156819e-12,2.9579642533742922e-15,3.339623923457387e-15,-6.2695849138805555e-30,7.492133652422303e-21,-8.418310552159964e-30
28-05-2024/ASC-US\3520.png,ASC-US,0.0006989110913458823,2.6939986323083105e-13,1.1208999210814967e-15,2.800524043938937e-16,-1.2744520449711628e-31,1.4532403620982283e-22,9.152886523494752e-32
28-05-2024/ASC-US\3521.png,ASC-US,0.000693594013019448,7.876305737195414e-10,1.3088982582696318e-12,2.8080567240877115e-15,-1.6689770490362096e-28,-7.745345427654324e-20,-3.356834206957897e-29
28-05-2024/ASC-US\3533.png,ASC-US,0.0010769303836621626,3.142101494401172e-09,3.410407848079819e-12,4.615817622986286e-12,-1.4406733427564892e-23,-4.3224006129123025e-17,1.1306532566850168e-23
28-05-2024/ASC-US\3534.png,ASC-US,0.0011978839183271616,5.254167647325247e-09,2.847708190448818e-12,4.2130653708474125e-12,8.014867541341395e-24,-2.522962831190851e-16,-1.2194998764596917e-23
28-05-2024/ASC-US\3605.png,ASC-US,0.0009827818489536125,6.939602272253504e-09,3.227921922643861e-13,1.2147386390272777e-12,-1.9076827919939362e-25,-9.888233178970998e-17,-7.363411648112509e-25
28-05-2024/ASC-US\3606.png,ASC-US,0.0009493317306355947,1.2935279878558216e-09,7.051498771278778e-13,3.890169064050347e-13,-8.982993381754948e-27,1.1328026315341887e-17,-2.0354991525442335e-25
28-05-2024/ASC-US\3607.png,ASC-US,0.0007511665071021601,1.517868713681454e-09,4.2589040705092636e-13,2.4337943935342614e-13,-6.247105685990373e-26,-8.083954051744584e-18,-4.729799680986538e-26
28-05-2024/ASC-US\3608.png,ASC-US,0.0007494243431372483,1.5307713268696483e-09,1.6083656259326967e-12,1.5741070670763009e-13,-5.549667046839987e-26,-5.1456426624426134e-18,5.650926695865864e-26
28-05-2024/ASC-US\3709.png,ASC-US,0.002201255796730478,2.063375521233699e-07,6.001428025887894e-11,3.078638054640467e-10,-3.454015310858336e-20,1.0200725922595947e-13,-2.3625339529038237e-20
28-05-2024/ASC-US\3739.png,ASC-US,0.0007110402956503838,4.76923991235922e-10,1.5739616958421945e-12,3.816619925823634e-13,2.9248505498312796e-25,5.177246681948449e-18,-4.423907404738036e-26
28-05-2024/ASC-US\3740.png,ASC-US,0.000683933816843445,2.723279299648227e-10,1.8295165733068218e-13,7.529669180829815e-15,-2.7893942913399164e-28,-1.2380575890385176e-19,-1.7179434147927978e-29
28-05-2024/ASC-US\3758.png,ASC-US,0.0008084988154679386,4.043473371104442e-09,5.004510823347531e-13,3.9659072907759204e-12,4.542507478993462e-24,-2.1765716100256346e-16,-3.2530742713741205e-24
28-05-2024/ASC-US\3761.png,ASC-US,0.0008364843957242427,6.61387582135117e-10,2.1404460721013022e-12,9.112395152263624e-13,6.720209215040341e-25,2.6899725536768045e-18,1.0807247960431724e-24
28-05-2024/ASC-US\3844.png,ASC-US,0.0007092641821588922,5.2685492340642285e-11,9.299208826292235e-14,2.1829654571467525e-15,-1.1134109326248417e-29,-2.6634544538489383e-21,-2.904114653297851e-29
28-05-2024/ASC-US\3853.png,ASC-US,0.000704421139299859,2.999528666367322e-10,4.16130192419918e-13,8.771035706223871e-15,-1.1608966114454115e-28,-4.7475058431772985e-20,-5.170235367890034e-28
28-05-2024/ASC-US\4402.png,ASC-US,0.000742175132010537,6.43054221696165e-10,1.3028772004783499e-13,3.1180575327027787e-13,-6.2746216043075e-26,-6.4785638409251255e-18,3.540807453462346e-27
28-05-2024/ASC-US\4451.png,ASC-US,0.0007103374011693652,2.255897202770582e-13,2.1224219610984605e-14,2.4217047811134915e-14,-5.273584582070896e-29,-9.481312570124161e-21,5.4649343676866335e-28
28-05-2024/ASC-US\4460.png,ASC-US,0.000665981978193185,5.251345574338957e-15,2.3324037993350805e-16,1.2649700920233842e-16,-1.646021079310314e-32,6.2831684356918785e-24,-1.4183542863780814e-32
28-05-2024/ASC-US\4461.png,ASC-US,0.0008682011436744086,4.934969855949105e-09,4.084790076092498e-12,1.926849225792743e-11,1.5285718541703163e-23,-1.2872756861500482e-15,-1.7026023894758876e-22
28-05-2024/ASC-US\4462.png,ASC-US,0.0006613119390244352,4.297157579726062e-17,3.3388948401091866e-20,2.3451270070836224e-20,-6.07386018718855e-40,-1.4174305556124891e-28,-2.484145898293981e-40
28-05-2024/ASC-US\4463.png,ASC-US,0.0007233056102581139,2.9254176703089385e-09,5.306153859778967e-12,8.129279882563367e-16,-4.624590094734984e-29,3.96911457926361e-20,-2.668173988694114e-29
28-05-2024/ASC-US\4468.png,ASC-US,0.0008819569177607868,8.082602535796342e-10,4.007288531095789e-13,4.450207842241069e-12,-4.4612928259526365e-24,-1.2584322388417247e-16,-3.9261293741787664e-24
28-05-2024/ASC-US\4491.png,ASC-US,0.0017079979456332524,1.802052741987063e-08,1.9472634015123624e-10,5.5398225872966404e-11,-3.9666404274577e-21,-7.425772840826857e-15,4.167995635201402e-21
28-05-2024/ASC-US\4721.png,ASC-US,0.0007117196333200648,5.158857836248375e-13,1.7510942571117823e-15,3.570918375860652e-14,2.4534396662891192e-28,-2.168325485935822e-20,-1.3979052954646632e-28
28-05-2024/ASC-US\4722.png,ASC-US,0.0008127284000144452,2.602248131791757e-11,9.198983021296449e-14,1.0554278349383961e-13,1.562130321724631e-27,4.720007299270994e-19,-1.0281511613365353e-26
28-05-2024/ASC-US\4914.png,ASC-US,0.0015152158999628897,1.1502328260890877e-07,2.046896981238242e-11,7.718686083292866e-11,4.926947220034984e-22,-2.3218736120966205e-14,-3.0282354471765756e-21
28-05-2024/ASC-US\4915.png,ASC-US,0.0008640511298485864,1.4603367421547355e-09,1.834921701898374e-12,2.135681067819655e-12,-3.909336608542261e-24,3.048746937070179e-17,-1.6097490842145587e-24
28-05-2024/ASC-US\4916.png,ASC-US,0.0013421942820763483,1.267384181275983e-07,1.1901311551691592e-10,1.976147225630493e-12,1.1181571269435854e-24,9.959241694684459e-17,-3.028520754864921e-23
28-05-2024/ASC-US\4924.png,ASC-US,0.0008804557726855858,1.774947127286533e-09,5.067946409812274e-12,3.7402070615656205e-12,9.197760004603264e-24,-1.5359254001313905e-16,-1.3437555248798727e-23
28-05-2024/ASC-US\4925.png,ASC-US,0.000985881969191602,2.4630337347345675e-10,2.3927977222883387e-11,1.1386069439909147e-12,5.884532760148487e-24,-9.792072087376964e-18,-8.323612645041704e-25
28-05-2024/ASC-US\4926.png,ASC-US,0.0008894923909740742,8.244048858412401e-09,1.4724509310390615e-12,6.829730443009894e-12,5.505267316571013e-24,4.807850601760197e-16,-2.094700467124517e-23
28-05-2024/ASC-US\4927.png,ASC-US,0.0021037072046461765,1.6503245237979207e-07,4.049911326928547e-10,5.565668305511743e-10,2.566155520850677e-19,2.882625775328838e-14,6.301819535888181e-20
28-05-2024/ASC-US\4928.png,ASC-US,0.0007006393460329838,1.4093099940930187e-08,6.477745501645584e-13,2.716357792160898e-13,-1.7101315672758485e-27,-1.9377372300031836e-17,1.1393141260750707e-25
28-05-2024/ASC-US\4929.png,ASC-US,0.0007037292817794494,3.415394582063292e-11,1.0667790378810422e-13,8.601639899813938e-14,-7.427847956092982e-27,-4.990754235716864e-19,-3.566373345678081e-27
28-05-2024/ASC-US\4930.png,ASC-US,0.0007126288084026192,3.904430946487382e-11,1.8914103276281659e-13,6.626375196907345e-15,8.556086295799693e-29,4.068673367274663e-20,2.1842882637292203e-28
28-05-2024/ASC-US\4938.png,ASC-US,0.0011636011302743605,2.1228426307698628e-08,1.2468160294344486e-11,2.410345250634834e-11,2.2574600140488e-22,3.244529884275328e-15,3.516206684624513e-22
28-05-2024/ASC-US\4939.png,ASC-US,0.0009905867657491578,1.2524774439616011e-08,1.9114722119487646e-11,7.969033868812212e-12,-7.319193986175561e-23,-8.836719215674821e-16,-6.569985136522891e-23
28-05-2024/ASC-US\5003.png,ASC-US,0.0008711168022638171,7.587261698345231e-09,1.193772847672835e-11,3.64693892454475e-13,6.965397214405663e-25,1.4496112012475864e-17,-3.0638301509526853e-25
28-05-2024/ASC-US\5004.png,ASC-US,0.001121122002782429,3.4328641196630406e-10,1.1128250086307734e-12,1.2957539949793476e-12,4.450484845882463e-25,1.2248565275410107e-17,1.4909495270776727e-24
28-05-2024/ASC-US\5090.png,ASC-US,0.0006927269981299145,2.9763368137360296e-11,1.1598259389230277e-14,1.0893719351311898e-15,2.020269076671424e-31,-5.4629256457325524e-21,-3.866952074535353e-30
28-05-2024/ASC-US\5204.png,ASC-US,0.0006798344196087746,1.7595825759208848e-12,7.173831196960642e-16,3.4755828790375596e-16,-1.2139425547712934e-31,-1.0462881484818799e-22,-1.24024141165069e-31
28-05-2024/ASC-US\5205.png,ASC-US,0.0008465103404910523,3.726888550363922e-09,2.2724803558487476e-12,1.5886455222303042e-12,-1.4125632549573008e-24,-6.708426651013171e-17,-2.667579771577746e-24
28-05-2024/ASC-US\5206.png,ASC-US,0.0006948963363624476,1.7365657490436044e-12,1.7362109123086418e-16,7.364822597115994e-16,-2.074769587811618e-31,8.950786593411216e-22,-1.6220406956124832e-31
28-05-2024/ASC-US\5207.png,ASC-US,0.0006965598565414948,1.2549537556009955e-13,3.99693689699422e-15,9.276343449694883e-16,-1.4444476530305739e-30,-2.7573856522853975e-22,1.0507443290079086e-30
28-05-2024/ASC-US\5261.png,ASC-US,0.0011917918014151823,9.132328052397035e-08,1.3121257492857662e-11,1.0016025618996656e-10,-4.623862779787622e-22,1.5685394330890632e-14,-3.60147753748685e-21
28-05-2024/ASC-US\5262.png,ASC-US,0.0008320346081778654,6.204900988844882e-10,2.419123937507565e-13,2.1710248610416327e-12,8.791973386953268e-25,-5.2218953325655435e-17,1.304780685200498e-24
28-05-2024/ASC-US\5263.png,ASC-US,0.0008003348281481868,1.2320085481151415e-09,1.983064097425001e-12,7.525280140764609e-13,-9.14607957498111e-25,-1.0325780579262274e-18,-9.265957093656069e-26
28-05-2024/ASC-US\5482.png,ASC-US,0.0012447104718479069,9.604692589618233e-09,5.408861321104262e-12,3.145841079762691e-11,-2.0810230790464262e-22,1.1681411586794528e-15,-3.5367129640921536e-22
28-05-2024/ASC-US\5547.png,ASC-US,0.0008734384233863354,8.540499467660693e-09,1.2667724728535145e-12,2.7993907391037558e-14,1.686639035511374e-27,-1.4952139616717135e-18,4.9945259455492424e-27
28-05-2024/ASC-US\5550.png,ASC-US,0.0009023159204656349,5.691383572550481e-10,3.527063245679364e-12,1.786700264540343e-12,-4.087132463226372e-24,3.829671280383948e-17,1.8473186402172342e-24
28-05-2024/ASC-US\5556.png,ASC-US,0.000667548198067375,2.922467903103966e-12,2.2632521591301845e-15,2.0618778120129355e-15,-7.361348516742098e-31,5.30784738001434e-22,-4.392857176093719e-30
28-05-2024/ASC-US\814.png,ASC-US,0.0012049352994929047,1.3108007865513048e-08,1.4152772044687562e-11,2.0945339986545314e-11,1.534420828140818e-22,-2.0295345118269487e-15,3.263488168027798e-22
28-05-2024/ASC-US\985.png,ASC-US,0.0008334750132948003,3.0569367899858295e-10,2.691440250098299e-12,3.3571595423219427e-13,3.106492246740224e-25,1.362393275139991e-18,7.302675828044526e-26
28-05-2024/ASC-US\986.png,ASC-US,0.0010318401699105611,1.4723914498103392e-08,1.5125057977109142e-12,1.0103236199130518e-13,2.7423387394738644e-27,9.155438689141041e-18,3.939941929253854e-26
28-05-2024/HSIL\132.png,HSIL,0.0006667153910894961,6.317365754791851e-12,1.2113124903592982e-15,1.930077924021526e-15,1.0174607655412677e-30,-2.4331398940141194e-21,2.7702026920273447e-30
28-05-2024/HSIL\133.png,HSIL,0.0006693096289709378,7.81444936571006e-15,1.8074689702423696e-15,6.288661160236411e-15,-2.1032818568377138e-29,-1.1699898814889967e-22,-2.6714853487532993e-30
28-05-2024/HSIL\134.png,HSIL,0.0006679595897430295,4.659917924403033e-13,3.335187935806935e-16,3.4272796960275998e-15,5.463018747776667e-32,-2.1578234924916527e-21,3.663837516157878e-30
28-05-2024/HSIL\135.png,HSIL,0.0006753008624246579,7.843715421263663e-12,3.841254561629143e-15,9.332840760776204e-16,-1.5349433493512837e-30,2.587114771147514e-21,8.755208162932828e-31
28-05-2024/HSIL\136.png,HSIL,0.000689553904025583,1.0442705875141991e-11,5.648726769055538e-15,2.9482725887669356e-14,-3.7794119530454337e-28,-9.471548833311615e-20,-4.3841594928022476e-29
28-05-2024/HSIL\137.png,HSIL,0.0006816703530655962,3.4350623351014653e-12,1.057896542570305e-14,1.2204571719333581e-14,9.674896836087095e-29,-1.709267594353844e-20,9.935307718121391e-29
28-05-2024/HSIL\138.png,HSIL,0.0006959137108765126,1.535481894478244e-11,1.0908205104000983e-13,9.153479486681548e-14,-5.2734195950963935e-27,-2.8002535421577786e-19,7.473279334180848e-27
28-05-2024/HSIL\139.png,HSIL,0.0006771270071877734,1.2778194710415988e-11,2.1098599031037606e-15,3.676134113105192e-15,-9.460816958148152e-30,-1.1639945716553594e-20,3.912666761766669e-30
28-05-2024/HSIL\140.png,HSIL,0.0006670776071827378,6.877991876199179e-13,2.260510176953151e-15,5.827487819874594e-16,4.059468410679566e-31,2.4264878013115476e-22,5.315641120318609e-31
28-05-2024/HSIL\141.png,HSIL,0.0006730705296611018,3.996855770062441e-13,3.69864125512765e-15,2.8263431323558295e-16,-2.3584192919525855e-31,1.0831921300307143e-22,-1.669863112403113e-31
28-05-2024/HSIL\142.png,HSIL,0.0006761331334228744,8.987349479356521e-14,1.0502813923700314e-14,3.1821292942826363e-15,1.8395749371898883e-29,7.611128280363434e-23,-1.3723133213076388e-31
28-05-2024/HSIL\143.png,HSIL,0.0006821191328352605,1.5300270203563002e-11,1.666754336229338e-14,6.724478503832772e-15,7.016124253922626e-29,1.0238846690150262e-20,1.2063426859607565e-29
28-05-2024/HSIL\144.png,HSIL,0.0006872376662342204,4.246493180587186e-11,1.080576132673595e-14,6.2411358775534665e-15,-2.98125158268002e-29,-3.781899588794791e-20,-4.169089224616772e-29
28-05-2024/HSIL\145.png,HSIL,0.0006868054828134044,1.1040148873202998e-11,6.68518743420939e-15,1.1201560979316583e-14,-7.198571954411802e-29,-3.62315842372669e-20,6.491679909822503e-29
28-05-2024/HSIL\146.png,HSIL,0.0007034827518429424,3.4391752031152752e-12,2.034944843638251e-14,1.859339639294196e-14,-3.6161122080418452e-28,-3.297152029216868e-20,6.608691242525974e-30
28-05-2024/HSIL\147.png,HSIL,0.0007096374604745252,9.766030510054896e-12,1.263798056595285e-14,2.3432174802898534e-14,7.136472821222805e-30,3.117995307188717e-20,4.031713969792965e-28
28-05-2024/HSIL\148.png,HSIL,0.0007194298913920051,2.6239935131306188e-11,2.8477069743418128e-15,1.367959968841609e-14,8.535611339475321e-29,6.998477350796242e-20,2.0325876241102646e-30
28-05-2024/HSIL\149.png,HSIL,0.0007280092018042959,7.3114551773597e-11,8.922100155085435e-14,1.0675048460817705e-14,-9.406343544932389e-29,-2.0476064729646393e-20,3.157353034201403e-28
28-05-2024/HSIL\150.png,HSIL,0.000730856732737885,3.835733500072648e-11,9.929921052472889e-14,1.9076083493653454e-15,-1.7971702934260562e-29,-9.896755364927992e-21,-1.91396469436953e-29
28-05-2024/HSIL\151.png,HSIL,0.0007266682560329986,3.721510553749777e-11,7.520614512807518e-16,1.5973086608339932e-14,5.0110742810079697e-29,6.957834944885296e-21,2.3533775082862637e-29
28-05-2024/HSIL\152.png,HSIL,0.0007237985885457631,5.907775700039111e-11,2.2936195884297788e-14,2.906224893048309e-14,7.4752279194147605e-28,7.652456078344968e-20,-6.48884982009762e-29
28-05-2024/HSIL\153.png,HSIL,0.0007308687763812262,1.2059821599901403e-11,1.9679194605068735e-14,2.6166023397141692e-14,5.9360199422052565e-28,1.9169648064046986e-20,-1.3656204434132726e-29
28-05-2024/HSIL\154.png,HSIL,0.0007320591036140801,1.5123214282811244e-12,1.5622796788629766e-15,2.1166107148188239e-16,-1.0345707866573302e-31,4.9765040933790244e-23,6.411672173773642e-32
28-05-2024/HSIL\155.png,HSIL,0.0007374262259213066,9.640712347466943e-12,5.327681891262378e-15,2.848649182949299e-16,3.4975537698550057e-31,8.095842264438771e-22,2.875877736060595e-32
28-05-2024/HSIL\156.png,HSIL,0.000736299961071092,9.86402476984564e-13,1.5213509998326332e-14,6.723460786336112e-15,6.55397179147993e-29,8.118787047774727e-22,1.812295032843859e-29
28-05-2024/HSIL\157.png,HSIL,0.0007686485951283128,5.921750391731258e-10,2.47042645489898e-13,7.308440513959871e-13,-3.0516189436202627e-25,-1.7783514870349322e-17,-5.756516540259206e-26
28-05-2024/HSIL\158.png,HSIL,0.0007461004115716775,6.479053240889732e-10,4.733450321774554e-13,3.3043086764669937e-13,-1.2705604249233286e-25,-8.40441178522423e-18,3.056271715085335e-26
28-05-2024/HSIL\159.png,HSIL,0.0007312299919879955,8.163082108214929e-13,1.9248213095548333e-15,7.90477783873351e-15,-4.946587565714097e-30,-8.501066474539515e-22,-3.0434620824089465e-29
28-05-2024/HSIL\160.png,HSIL,0.0007314984900691356,1.5064920392321245e-11,8.005989663684277e-15,8.682336191755543e-15,-7.13913766018858e-29,3.3679155971167827e-20,-1.196634109439821e-29
28-05-2024/HSIL\161.png,HSIL,0.0007241937760774687,3.177640909940538e-11,4.5794008016620943e-14,3.112668943056436e-14,-8.289680156901127e-28,1.4193784940560624e-19,8.329800906759278e-28
28-05-2024/HSIL\162.png,HSIL,0.000724079630290218,3.0700851306223906e-11,3.018876226005696e-15,7.279712543328181e-16,-1.0689078729616773e-30,-9.228626598077452e-22,-1.4854638441854778e-31
28-05-2024/HSIL\163.png,HSIL,0.0007271118322818252,2.728084938800759e-10,3.7850813650198716e-13,8.545845273054242e-14,7.321567334932622e-27,9.056235678673237e-19,1.3513974443617925e-26
28-05-2024/HSIL\164.png,HSIL,0.0007611433184938607,8.033468785388487e-10,2.9570456013179296e-13,5.485524370888427e-13,-2.13280009845059e-25,-1.5468762849725024e-17,-5.763721753714256e-26
28-05-2024/HSIL\165.png,HSIL,0.0007561185711469461,5.523166914028203e-10,3.883189359585648e-13,5.272285986239101e-13,-2.282046363639446e-25,-1.2389489535592586e-17,6.951426355271902e-26
28-05-2024/HSIL\166.png,HSIL,0.0007118789200181955,5.486663696795681e-10,4.361774501756533e-13,2.649519525535202e-14,-1.2106844720549796e-27,-5.38490906064409e-19,2.5781635964452118e-27
28-05-2024/HSIL\167.png,HSIL,0.0006980833376109405,1.8991220441254886e-10,2.452999317757892e-13,1.4992752034899646e-14,-5.1523469399559715e-28,-1.2234273658538275e-20,7.4914682141144095e-28
28-05-2024/HSIL\168.png,HSIL,0.0007038166230462835,7.721256011042905e-12,2.7016822149654833e-14,6.8106185706588106e-15,5.447040184361509e-29,1.2160171560648073e-20,7.461760462233062e-29
28-05-2024/HSIL\169.png,HSIL,0.0007077981885056329,6.518978085373988e-10,1.1778462624210906e-12,4.584038804732101e-14,5.599090210320585e-27,-3.177935703916382e-19,-9.061332975222964e-27
28-05-2024/HSIL\170.png,HSIL,0.0006997179756791636,5.94552049730235e-11,1.3959057080051747e-13,1.8416463101690814e-14,-7.995076496049166e-28,-1.0457458714743827e-19,-4.823937751522294e-28
28-05-2024/HSIL\171.png,HSIL,0.0006802520599230391,3.3433700644035663e-10,3.3250182861300717e-13,4.914942230743273e-14,5.9319864093524876e-27,-8.81011557963899e-19,-2.070991380740477e-27
28-05-2024/HSIL\172.png,HSIL,0.0006906395829651398,2.0629358852844427e-09,1.8378250721687733e-12,4.237500982721695e-14,-1.17586048109741e-26,-1.9240088324996076e-18,-1.2553560742207556e-27
28-05-2024/HSIL\173.png,HSIL,0.0007380198206231355,5.797032432227614e-10,6.145811110146817e-13,1.3779405248615749e-12,1.1092923390435243e-24,-3.276227756967421e-17,-6.143398264305715e-25
